Name,Desc,images
VC FABRIC LNU 995/02,"ร้าน VC FABRIC, รหัส LNU 995/02, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ ครีม, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าเรียบ linen look, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 135 cm, ส่วนผสม คือ POLYESTER 100%, ราคาต่อหลา คือ 450.0, เหมาะกับการแต่งห้องโทน เบจ/เอิร์ธโทน/ขาว, เหมาะกับนำไปใช้ในห้องรับแขก",LNU 995-02.jpg
VC FABRIC LNA 192/01,"ร้าน VC FABRIC, รหัส LNA 192/01, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ เทาอ่อน, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าเรียบ linen look, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 137 cm, ส่วนผสม คือ VISCOSE 36%  LINEN 10%  POLYESTER 54%, ราคาต่อหลา คือ 490.0, เหมาะกับการแต่งห้องโทน เบจ/เอิร์ธโทน/ขาว, เหมาะกับนำไปใช้ในห้องรับแขก",LNA 192-01.jpg
VC FABRIC LNA 192/02,"ร้าน VC FABRIC, รหัส LNA 192/02, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ เทา, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าเรียบ linen look, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 137 cm, ส่วนผสม คือ VISCOSE 36%  LINEN 10%  POLYESTER 54%, ราคาต่อหลา คือ 490.0, เหมาะกับการแต่งห้องโทน ขาว/เทา, เหมาะกับนำไปใช้ในห้องรับแขก",LNA 192-02.jpg
VC FABRIC LNA 192/03,"ร้าน VC FABRIC, รหัส LNA 192/03, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ เทาดำ, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าเรียบ linen look, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 137 cm, ส่วนผสม คือ VISCOSE 36%  LINEN 10%  POLYESTER 54%, ราคาต่อหลา คือ 490.0, เหมาะกับการแต่งห้องโทน ขาว/เทา, เหมาะกับนำไปใช้ในห้องรับแขก",LNA 192-03.jpg
VC FABRIC LNA 192/06,"ร้าน VC FABRIC, รหัส LNA 192/06, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ น้ำตาลเทา, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าเรียบ linen look, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 137 cm, ส่วนผสม คือ VISCOSE 36%  LINEN 10%  POLYESTER 54%, ราคาต่อหลา คือ 490.0, เหมาะกับการแต่งห้องโทน ขาว/เทา, เหมาะกับนำไปใช้ในห้องรับแขก",LNA 192-06.jpg
VC FABRIC LNA 192/07,"ร้าน VC FABRIC, รหัส LNA 192/07, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ ขาวอมเทา, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าเรียบ linen look, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 137 cm, ส่วนผสม คือ VISCOSE 36%  LINEN 10%  POLYESTER 54%, ราคาต่อหลา คือ 490.0, เหมาะกับการแต่งห้องโทน เบจ/เอิร์ธโทน/ขาว, เหมาะกับนำไปใช้ในห้องรับแขก",LNA 192-07.jpg
VC FABRIC LNA 192/08,"ร้าน VC FABRIC, รหัส LNA 192/08, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ ครีม, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าเรียบ linen look, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 137 cm, ส่วนผสม คือ VISCOSE 36%  LINEN 10%  POLYESTER 54%, ราคาต่อหลา คือ 490.0, เหมาะกับการแต่งห้องโทน เบจ/เอิร์ธโทน/ขาว, เหมาะกับนำไปใช้ในห้องรับแขก",LNA 192-08.jpg
VC FABRIC CEA 450/01,"ร้าน VC FABRIC, รหัส CEA 450/01, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ ขาวครีม, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าเรียบ linen look, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 139 cm, ส่วนผสม คือ POLYESTER 52%  COTTON 48%, ราคาต่อหลา คือ 590.0, เหมาะกับการแต่งห้องโทน เบจ/เอิร์ธโทน/ขาว, เหมาะกับนำไปใช้ในห้องรับแขก",CEA 450-01.jpg
VC FABRIC CEA 450/02,"ร้าน VC FABRIC, รหัส CEA 450/02, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ น้ำตาล, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าเรียบ linen look, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 139 cm, ส่วนผสม คือ POLYESTER 52%  COTTON 48%, ราคาต่อหลา คือ 590.0, เหมาะกับการแต่งห้องโทน เบจ/เอิร์ธโทน/ขาว, เหมาะกับนำไปใช้ในห้องรับแขก",CEA 450-02.jpg
VC FABRIC LNN 390/01,"ร้าน VC FABRIC, รหัส LNN 390/01, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ น้ำตาล, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าเรียบ linen look, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 278 cm, ส่วนผสม คือ POLYESTER 100%, ราคาต่อหลา คือ 490.0, เหมาะกับการแต่งห้องโทน เบจ/เอิร์ธโทน/ขาว, เหมาะกับนำไปใช้ในห้องรับแขก",LNN 390-01.jpg
VC FABRIC LNN 390/02,"ร้าน VC FABRIC, รหัส LNN 390/02, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ เทา, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าเรียบ linen look, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 278 cm, ส่วนผสม คือ POLYESTER 100%, ราคาต่อหลา คือ 490.0, เหมาะกับการแต่งห้องโทน ขาว/เทา, เหมาะกับนำไปใช้ในห้องรับแขก",LNN 390-02.jpg
VC FABRIC ATI 480/01,"ร้าน VC FABRIC, รหัส ATI 480/01, ชนิดผ้า คือ ผ้าม่านทึบ, สีผ้า คือ ครีม, การกันแสง คือ ไม่กันแสง, ลายผ้า คือ ผ้าลาย TEXTURE, ความเงาของผ้า คือ ไม่เงา, หน้ากว้างผ้า คือ 138 cm, ส่วนผสม คือ COTTON 52%  POLYESTER 48%, ราคาต่อหลา คือ 590.0, เหมาะกับการแต่งห้องโทน เบจ/เอิร์ธโทน/ขาว, เหมาะกับนำไปใช้ในห้องรับแขก",ATI 480-01.jpg
